Year;Country Name;Value;Indicator Name
2009.0;Greece;4.2;Employers, female (% of female employment) (modeled ILO estimate)
2010.0;Greece;4.0;Employers, female (% of female employment) (modeled ILO estimate)
2011.0;Greece;4.2;Employers, female (% of female employment) (modeled ILO estimate)
2012.0;Greece;4.2;Employers, female (% of female employment) (modeled ILO estimate)
2013.0;Greece;4.2;Employers, female (% of female employment) (modeled ILO estimate)
2014.0;Greece;3.9;Employers, female (% of female employment) (modeled ILO estimate)
2015.0;Greece;4.4;Employers, female (% of female employment) (modeled ILO estimate)
2016.0;Greece;4.9;Employers, female (% of female employment) (modeled ILO estimate)
2017.0;Greece;4.8;Employers, female (% of female employment) (modeled ILO estimate)
2018.0;Greece;4.8;Employers, female (% of female employment) (modeled ILO estimate)
2000.0;Albania;0.8;Employers, female (% of female employment) (modeled ILO estimate)
2009.0;Albania;0.3;Employers, female (% of female employment) (modeled ILO estimate)
2010.0;Albania;0.5;Employers, female (% of female employment) (modeled ILO estimate)
2011.0;Albania;1.2;Employers, female (% of female employment) (modeled ILO estimate)
2012.0;Albania;1.0;Employers, female (% of female employment) (modeled ILO estimate)
2013.0;Albania;1.1;Employers, female (% of female employment) (modeled ILO estimate)
2014.0;Albania;0.5;Employers, female (% of female employment) (modeled ILO estimate)
2015.0;Albania;1.0;Employers, female (% of female employment) (modeled ILO estimate)
2016.0;Albania;1.0;Employers, female (% of female employment) (modeled ILO estimate)
2017.0;Albania;1.0;Employers, female (% of female employment) (modeled ILO estimate)
2018.0;Albania;1.0;Employers, female (% of female employment) (modeled ILO estimate)
2000.0;Bulgaria;1.3;Employers, female (% of female employment) (modeled ILO estimate)
2009.0;Bulgaria;2.1;Employers, female (% of female employment) (modeled ILO estimate)
2010.0;Bulgaria;2.2;Employers, female (% of female employment) (modeled ILO estimate)
2011.0;Bulgaria;2.3;Employers, female (% of female employment) (modeled ILO estimate)
2012.0;Bulgaria;2.2;Employers, female (% of female employment) (modeled ILO estimate)
2013.0;Bulgaria;2.3;Employers, female (% of female employment) (modeled ILO estimate)
2014.0;Bulgaria;2.2;Employers, female (% of female employment) (modeled ILO estimate)
2015.0;Bulgaria;2.0;Employers, female (% of female employment) (modeled ILO estimate)
2016.0;Bulgaria;2.1;Employers, female (% of female employment) (modeled ILO estimate)
2017.0;Bulgaria;2.2;Employers, female (% of female employment) (modeled ILO estimate)
2018.0;Bulgaria;2.2;Employers, female (% of female employment) (modeled ILO estimate)
2000.0;Cyprus;1.6;Employers, female (% of female employment) (modeled ILO estimate)
2009.0;Cyprus;1.6;Employers, female (% of female employment) (modeled ILO estimate)
2010.0;Cyprus;1.4;Employers, female (% of female employment) (modeled ILO estimate)
2011.0;Cyprus;1.5;Employers, female (% of female employment) (modeled ILO estimate)
2012.0;Cyprus;1.4;Employers, female (% of female employment) (modeled ILO estimate)
2013.0;Cyprus;1.3;Employers, female (% of female employment) (modeled ILO estimate)
2014.0;Cyprus;1.0;Employers, female (% of female employment) (modeled ILO estimate)
2015.0;Cyprus;0.9;Employers, female (% of female employment) (modeled ILO estimate)
2016.0;Cyprus;0.7;Employers, female (% of female employment) (modeled ILO estimate)
2017.0;Cyprus;0.8;Employers, female (% of female employment) (modeled ILO estimate)
2018.0;Cyprus;0.8;Employers, female (% of female employment) (modeled ILO estimate)
2000.0;Greece;3.8;Employers, female (% of female employment) (modeled ILO estimate)
2009.0;Greece;4.2;Employers, female (% of female employment) (modeled ILO estimate)
2010.0;Greece;4.0;Employers, female (% of female employment) (modeled ILO estimate)
2011.0;Greece;4.2;Employers, female (% of female employment) (modeled ILO estimate)
2012.0;Greece;4.2;Employers, female (% of female employment) (modeled ILO estimate)
2013.0;Greece;4.2;Employers, female (% of female employment) (modeled ILO estimate)
2014.0;Greece;3.9;Employers, female (% of female employment) (modeled ILO estimate)
2015.0;Greece;4.4;Employers, female (% of female employment) (modeled ILO estimate)
2016.0;Greece;4.9;Employers, female (% of female employment) (modeled ILO estimate)
2017.0;Greece;4.8;Employers, female (% of female employment) (modeled ILO estimate)
2018.0;Greece;4.8;Employers, female (% of female employment) (modeled ILO estimate)
2000.0;Albania;36.6;Children in employment, total (% of children ages 7-14)
2010.0;Albania;5.5;Children in employment, total (% of children ages 7-14)
2000.0;Albania;36.6;Children in employment, total (% of children ages 7-14)
2010.0;Albania;5.5;Children in employment, total (% of children ages 7-14)
1990.0;Albania;19.2;General government final consumption expenditure (% of GDP)
2000.0;Albania;9.7;General government final consumption expenditure (% of GDP)
2009.0;Albania;11.1;General government final consumption expenditure (% of GDP)
2010.0;Albania;11.2;General government final consumption expenditure (% of GDP)
2011.0;Albania;11.0;General government final consumption expenditure (% of GDP)
2012.0;Albania;10.8;General government final consumption expenditure (% of GDP)
2013.0;Albania;11.0;General government final consumption expenditure (% of GDP)
2014.0;Albania;11.5;General government final consumption expenditure (% of GDP)
2015.0;Albania;11.1;General government final consumption expenditure (% of GDP)
2016.0;Albania;11.3;General government final consumption expenditure (% of GDP)
2017.0;Albania;11.5;General government final consumption expenditure (% of GDP)
2018.0;Albania;11.2;General government final consumption expenditure (% of GDP)
1990.0;Bulgaria;18.2;General government final consumption expenditure (% of GDP)
2000.0;Bulgaria;20.0;General government final consumption expenditure (% of GDP)
2009.0;Bulgaria;16.7;General government final consumption expenditure (% of GDP)
2010.0;Bulgaria;16.5;General government final consumption expenditure (% of GDP)
2011.0;Bulgaria;15.8;General government final consumption expenditure (% of GDP)
2012.0;Bulgaria;15.8;General government final consumption expenditure (% of GDP)
2013.0;Bulgaria;17.0;General government final consumption expenditure (% of GDP)
2014.0;Bulgaria;16.8;General government final consumption expenditure (% of GDP)
2015.0;Bulgaria;16.1;General government final consumption expenditure (% of GDP)
2016.0;Bulgaria;15.7;General government final consumption expenditure (% of GDP)
2017.0;Bulgaria;15.6;General government final consumption expenditure (% of GDP)
2018.0;Bulgaria;16.5;General government final consumption expenditure (% of GDP)
1990.0;Cyprus;17.3;General government final consumption expenditure (% of GDP)
2000.0;Cyprus;15.1;General government final consumption expenditure (% of GDP)
2009.0;Cyprus;18.8;General government final consumption expenditure (% of GDP)
2010.0;Cyprus;18.4;General government final consumption expenditure (% of GDP)
2011.0;Cyprus;19.0;General government final consumption expenditure (% of GDP)
2012.0;Cyprus;18.6;General government final consumption expenditure (% of GDP)
2013.0;Cyprus;18.1;General government final consumption expenditure (% of GDP)
2014.0;Cyprus;16.4;General government final consumption expenditure (% of GDP)
2015.0;Cyprus;16.1;General government final consumption expenditure (% of GDP)
2016.0;Cyprus;15.3;General government final consumption expenditure (% of GDP)
2017.0;Cyprus;15.1;General government final consumption expenditure (% of GDP)
2018.0;Cyprus;15.1;General government final consumption expenditure (% of GDP)
1990.0;Greece;17.5;General government final consumption expenditure (% of GDP)
2000.0;Greece;18.3;General government final consumption expenditure (% of GDP)
2009.0;Greece;23.3;General government final consumption expenditure (% of GDP)
2010.0;Greece;22.2;General government final consumption expenditure (% of GDP)
2011.0;Greece;21.8;General government final consumption expenditure (% of GDP)
2012.0;Greece;21.7;General government final consumption expenditure (% of GDP)
2013.0;Greece;20.4;General government final consumption expenditure (% of GDP)
2014.0;Greece;20.3;General government final consumption expenditure (% of GDP)
2015.0;Greece;20.3;General government final consumption expenditure (% of GDP)
2016.0;Greece;20.1;General government final consumption expenditure (% of GDP)
2017.0;Greece;19.8;General government final consumption expenditure (% of GDP)
2018.0;Greece;19.1;General government final consumption expenditure (% of GDP)
1990.0;Albania;19.2;General government final consumption expenditure (% of GDP)
2000.0;Albania;9.7;General government final consumption expenditure (% of GDP)
2009.0;Albania;11.1;General government final consumption expenditure (% of GDP)
2010.0;Albania;11.2;General government final consumption expenditure (% of GDP)
2011.0;Albania;11.0;General government final consumption expenditure (% of GDP)
2012.0;Albania;10.8;General government final consumption expenditure (% of GDP)
2013.0;Albania;11.0;General government final consumption expenditure (% of GDP)
2014.0;Albania;11.5;General government final consumption expenditure (% of GDP)
2015.0;Albania;11.1;General government final consumption expenditure (% of GDP)
2016.0;Albania;11.3;General government final consumption expenditure (% of GDP)
2017.0;Albania;11.5;General government final consumption expenditure (% of GDP)
2018.0;Albania;11.2;General government final consumption expenditure (% of GDP)
1990.0;Bulgaria;18.2;General government final consumption expenditure (% of GDP)
2000.0;Bulgaria;20.0;General government final consumption expenditure (% of GDP)
2009.0;Bulgaria;16.7;General government final consumption expenditure (% of GDP)
2010.0;Bulgaria;16.5;General government final consumption expenditure (% of GDP)
2011.0;Bulgaria;15.8;General government final consumption expenditure (% of GDP)
2012.0;Bulgaria;15.8;General government final consumption expenditure (% of GDP)
2013.0;Bulgaria;17.0;General government final consumption expenditure (% of GDP)
2014.0;Bulgaria;16.8;General government final consumption expenditure (% of GDP)
2015.0;Bulgaria;16.1;General government final consumption expenditure (% of GDP)
2016.0;Bulgaria;15.7;General government final consumption expenditure (% of GDP)
2017.0;Bulgaria;15.6;General government final consumption expenditure (% of GDP)
2018.0;Bulgaria;16.5;General government final consumption expenditure (% of GDP)
1990.0;Cyprus;17.3;General government final consumption expenditure (% of GDP)
2000.0;Cyprus;15.1;General government final consumption expenditure (% of GDP)
2009.0;Cyprus;18.8;General government final consumption expenditure (% of GDP)
2010.0;Cyprus;18.4;General government final consumption expenditure (% of GDP)
2011.0;Cyprus;19.0;General government final consumption expenditure (% of GDP)
2012.0;Cyprus;18.6;General government final consumption expenditure (% of GDP)
2013.0;Cyprus;18.1;General government final consumption expenditure (% of GDP)
2014.0;Cyprus;16.4;General government final consumption expenditure (% of GDP)
2015.0;Cyprus;16.1;General government final consumption expenditure (% of GDP)
2016.0;Cyprus;15.3;General government final consumption expenditure (% of GDP)
2017.0;Cyprus;15.1;General government final consumption expenditure (% of GDP)
2018.0;Cyprus;15.1;General government final consumption expenditure (% of GDP)
1990.0;Greece;17.5;General government final consumption expenditure (% of GDP)
2000.0;Greece;18.3;General government final consumption expenditure (% of GDP)
2009.0;Greece;23.3;General government final consumption expenditure (% of GDP)
2010.0;Greece;22.2;General government final consumption expenditure (% of GDP)
2011.0;Greece;21.8;General government final consumption expenditure (% of GDP)
2012.0;Greece;21.7;General government final consumption expenditure (% of GDP)
2013.0;Greece;20.4;General government final consumption expenditure (% of GDP)
2014.0;Greece;20.3;General government final consumption expenditure (% of GDP)
2015.0;Greece;20.3;General government final consumption expenditure (% of GDP)
2016.0;Greece;20.1;General government final consumption expenditure (% of GDP)
2017.0;Greece;19.8;General government final consumption expenditure (% of GDP)
2018.0;Greece;19.1;General government final consumption expenditure (% of GDP)
